long,lat,group,order,region,subregion
-81.079254150390625,35.81559371948242,1858,54950,north carolina,alexander
-81.0907211303711,35.80413055419922,1858,54951,north carolina,alexander
-81.10218048095703,35.781211853027344,1858,54952,north carolina,alexander
-81.1193618774414,35.79267501831055,1858,54953,north carolina,alexander
-81.13082122802734,35.798404693603516,1858,54954,north carolina,alexander
-81.13655853271484,35.827049255371094,1858,54955,north carolina,alexander
-81.15373992919922,35.83278274536133,1858,54956,north carolina,alexander
-81.34281921386719,35.79267501831055,1858,54957,north carolina,alexander
-81.36573791503906,36.5776252746582,1859,54959,north carolina,alleghany
-80.88445281982422,36.56044006347656,1859,54960,north carolina,alleghany
-80.93029022216797,36.53752136230469,1859,54961,north carolina,alleghany
-80.93601989746094,36.526058197021484,1859,54962,north carolina,alleghany
-80.93029022216797,36.50886917114258,1859,54963,north carolina,alleghany
-80.94747161865234,36.4859504699707,1859,54964,north carolina,alleghany
-80.97039794921875,36.46876525878906,1859,54965,north carolina,alleghany
-80.97039794921875,36.457305908203125,1859,54966,north carolina,alleghany
-80.97039794921875,36.43438720703125,1859,54967,north carolina,alleghany
-80.987579345703125,36.405738830566406,1859,54968,north carolina,alleghany
-81.01050567626953,36.3885498046875,1859,54969,north carolina,alleghany
-81.04488372802734,36.3885498046875,1859,54970,north carolina,alleghany
-81.05061340332031,36.42292785644531,1859,54971,north carolina,alleghany
-81.0849838256836,36.42292785644531,1859,54972,north carolina,alleghany
-81.09645080566406,36.42865753173828,1859,54973,north carolina,alleghany
-81.1193618774414,36.43438720703125,1859,54974,north carolina,alleghany
-81.13655853271484,36.43438720703125,1859,54975,north carolina,alleghany
-81.15373992919922,36.42292785644531,1859,54976,north carolina,alleghany
-81.19384765625,36.42292785644531,1859,54977,north carolina,alleghany
-81.20530700683594,36.405738830566406,1859,54978,north carolina,alleghany
-81.22823333740234,36.39427947998047,1859,54979,north carolina,alleghany
-81.27406311035156,36.37709045410156,1859,54980,north carolina,alleghany
-81.29698181152344,36.37709045410156,1859,54981,north carolina,alleghany
-81.27979278564453,36.44584655761719,1859,54982,north carolina,alleghany
-81.29125213623047,36.46876525878906,1859,54983,north carolina,alleghany
-81.3027114868164,36.4859504699707,1859,54984,north carolina,alleghany
-81.3542709350586,36.526058197021484,1859,54985,north carolina,alleghany
-81.37146759033203,36.55470657348633,1859,54986,north carolina,alleghany
-81.36573791503906,36.5776252746582,1859,54987,north carolina,alleghany
-79.9104232788086,34.807186126708984,1860,54989,north carolina,anson
-80.32295989990234,34.81291580200195,1860,54990,north carolina,anson
-80.30003356933594,35.19106674194336,1860,54991,north carolina,anson
-80.265655517578125,35.208255767822266,1860,54992,north carolina,anson
-80.25419616699219,35.17961120605469,1860,54993,north carolina,anson
-80.23701477050781,35.168148040771484,1860,54994,north carolina,anson
-80.219818115234375,35.162418365478516,1860,54995,north carolina,anson
-80.20835876464844,35.168148040771484,1860,54996,north carolina,anson
-80.19117736816406,35.15669250488281,1860,54997,north carolina,anson
-80.16825103759766,35.15095901489258,1860,54998,north carolina,anson
-80.173980712890625,35.168148040771484,1860,54999,north carolina,anson
-80.173980712890625,35.17387771606445,1860,55000,north carolina,anson
-80.16252136230469,35.17961120605469,1860,55001,north carolina,anson
-80.15106964111328,35.17387771606445,1860,55002,north carolina,anson
-80.15106964111328,35.18533706665039,1860,55003,north carolina,anson
-80.13961029052734,35.19106674194336,1860,55004,north carolina,anson
-80.13387298583984,35.19106674194336,1860,55005,north carolina,anson
-80.1224136352539,35.17387771606445,1860,55006,north carolina,anson
-80.09950256347656,35.162418365478516,1860,55007,north carolina,anson
-80.07658386230469,35.15095901489258,1860,55008,north carolina,anson
-80.082305908203125,35.139503479003906,1860,55009,north carolina,anson
-80.07085418701172,35.1280403137207,1860,55010,north carolina,anson
-80.01355743408203,35.093666076660156,1860,55011,north carolina,anson
-79.9963607788086,35.093666076660156,1860,55012,north carolina,anson
-79.97917938232422,35.11085510253906,1860,55013,north carolina,anson
-79.9448013305664,35.122310638427734,1860,55014,north carolina,anson
-79.92188262939453,35.11658477783203,1860,55015,north carolina,anson
-79.9104232788086,35.11085510253906,1860,55016,north carolina,anson
-79.9104232788086,35.08793640136719,1860,55017,north carolina,anson
-79.904693603515625,35.07647705078125,1860,55018,north carolina,anson
-79.87032318115234,35.053558349609375,1860,55019,north carolina,anson
-79.86458587646484,35.04209899902344,1860,55020,north carolina,anson
-79.88750457763672,35.013450622558594,1860,55021,north carolina,anson
-79.88177490234375,35.001991271972656,1860,55022,north carolina,anson
-79.858856201171875,34.98480224609375,1860,55023,north carolina,anson
-79.8531265258789,34.97907257080078,1860,55024,north carolina,anson
-79.858856201171875,34.9504280090332,1860,55025,north carolina,anson
-79.8359375,34.916046142578125,1860,55026,north carolina,anson
-79.84166717529297,34.893131256103516,1860,55027,north carolina,anson
-79.8531265258789,34.88167190551758,1860,55028,north carolina,anson
-79.88750457763672,34.86448287963867,1860,55029,north carolina,anson
-79.89896392822266,34.847293853759766,1860,55030,north carolina,anson
-79.9104232788086,34.807186126708984,1860,55031,north carolina,anson
-81.29698181152344,36.37709045410156,1861,55033,north carolina,ashe
-81.33135986328125,36.3885498046875,1861,55034,north carolina,ashe
-81.37146759033203,36.365631103515625,1861,55035,north carolina,ashe
-81.38292694091797,36.359901428222656,1861,55036,north carolina,ashe
-81.36573791503906,36.33125305175781,1861,55037,north carolina,ashe
-81.37146759033203,36.30833435058594,1861,55038,north carolina,ashe
-81.38292694091797,36.2911491394043,1861,55039,north carolina,ashe
-81.3943862915039,36.2911491394043,1861,55040,north carolina,ashe
-81.42303466796875,36.2911491394043,1861,55041,north carolina,ashe
-81.440216064453125,36.279685974121094,1861,55042,north carolina,ashe
-81.45741271972656,36.26823043823242,1861,55043,north carolina,ashe
-81.4803237915039,36.26823043823242,1861,55044,north carolina,ashe
-81.50325012207031,36.233848571777344,1861,55045,north carolina,ashe
-81.56053924560547,36.279685974121094,1861,55046,north carolina,ashe
-81.577728271484375,36.28541564941406,1861,55047,north carolina,ashe
-81.6350326538086,36.33698272705078,1861,55048,north carolina,ashe
-81.65794372558594,36.34844207763672,1861,55049,north carolina,ashe
-81.70378112792969,36.371360778808594,1861,55050,north carolina,ashe
-81.7209701538086,36.38282012939453,1861,55051,north carolina,ashe
-81.74388885498047,36.405738830566406,1861,55052,north carolina,ashe
-81.7209701538086,36.44011306762695,1861,55053,north carolina,ashe
-81.69805145263672,36.47449493408203,1861,55054,north carolina,ashe
-81.70378112792969,36.50313949584961,1861,55055,north carolina,ashe
-81.70951080322266,36.526058197021484,1861,55056,north carolina,ashe
-81.70378112792969,36.55470657348633,1861,55057,north carolina,ashe
-81.67513275146484,36.58335494995117,1861,55058,north carolina,ashe
-81.646484375,36.59481430053711,1861,55059,north carolina,ashe
-81.36573791503906,36.5776252746582,1861,55060,north carolina,ashe
-81.37146759033203,36.55470657348633,1861,55061,north carolina,ashe
-81.3542709350586,36.526058197021484,1861,55062,north carolina,ashe
-81.3027114868164,36.4859504699707,1861,55063,north carolina,ashe
-81.29125213623047,36.46876525878906,1861,55064,north carolina,ashe
-81.27979278564453,36.44584655761719,1861,55065,north carolina,ashe
-81.29698181152344,36.37709045410156,1861,55066,north carolina,ashe
-81.9902572631836,35.918724060058594,1862,55068,north carolina,avery
-82.01317596435547,35.93018341064453,1862,55069,north carolina,avery
-82.05901336669922,35.97029113769531,1862,55070,north carolina,avery
-82.08766174316406,35.98175048828125,1862,55071,north carolina,avery
-82.05329132080078,36.004669189453125,1862,55072,north carolina,avery
-82.0819320678711,36.10206985473633,1862,55073,north carolina,avery
-82.04756164550781,36.119258880615234,1862,55074,north carolina,avery
-82.01317596435547,36.13644790649414,1862,55075,north carolina,avery
-81.97879791259766,36.210933685302734,1862,55076,north carolina,avery
-81.9329605102539,36.25676727294922,1862,55077,north carolina,avery
-81.92723846435547,36.26249694824219,1862,55078,north carolina,avery
-81.86994171142578,36.325523376464844,1862,55079,north carolina,avery
-81.8470230102539,36.251041412353516,1862,55080,north carolina,avery
-81.8470230102539,36.233848571777344,1862,55081,north carolina,avery
-81.85847473144531,36.233848571777344,1862,55082,north carolina,avery
-81.86994171142578,36.233848571777344,1862,55083,north carolina,avery
-81.87567138671875,36.22812271118164,1862,55084,north carolina,avery
-81.85847473144531,36.1994743347168,1862,55085,north carolina,avery
-81.85847473144531,36.17655563354492,1862,55086,north carolina,avery
-81.829833984375,36.165096282958984,1862,55087,north carolina,avery
-81.81837463378906,36.113529205322266,1862,55088,north carolina,avery
-81.76679992675781,36.06196594238281,1862,55089,north carolina,avery
-81.81263732910156,35.96455764770508,1862,55090,north carolina,avery
-81.85847473144531,35.98175048828125,1862,55091,north carolina,avery
-81.87567138671875,35.98747634887695,1862,55092,north carolina,avery
-81.90431213378906,36.01612854003906,1862,55093,north carolina,avery
-81.94441986083984,35.98175048828125,1862,55094,north carolina,avery
-81.94441986083984,35.97602081298828,1862,55095,north carolina,avery
-81.95014953613281,35.96455764770508,1862,55096,north carolina,avery
-81.96734619140625,35.94737243652344,1862,55097,north carolina,avery
-81.96734619140625,35.93018341064453,1862,55098,north carolina,avery
-81.9902572631836,35.918724060058594,1862,55099,north carolina,avery
-77.188873291015625,35.74110794067383,1863,55101,north carolina,beaufort
-77.17741394042969,35.7468376159668,1863,55102,north carolina,beaufort
-77.005523681640625,35.666622161865234,1863,55103,north carolina,beaufort
-76.8279037475586,35.69527053833008,1863,55104,north carolina,beaufort
-76.63310241699219,35.70100021362305,1863,55105,north carolina,beaufort
-76.598724365234375,35.6723518371582,1863,55106,north carolina,beaufort
-76.604461669921875,35.64943313598633,1863,55107,north carolina,beaufort
-76.57008361816406,35.615055084228516,1863,55108,north carolina,beaufort
-76.54715728759766,35.60932922363281,1863,55109,north carolina,beaufort
-76.49559783935547,35.56922149658203,1863,55110,north carolina,beaufort
-76.49559783935547,35.55775833129883,1863,55111,north carolina,beaufort
-76.49559783935547,35.53483963012695,1863,55112,north carolina,beaufort
-76.512786865234375,35.52338409423828,1863,55113,north carolina,beaufort
-76.54715728759766,35.53483963012695,1863,55114,north carolina,beaufort
-76.58726501464844,35.52338409423828,1863,55115,north carolina,beaufort
-76.63310241699219,35.552032470703125,1863,55116,north carolina,beaufort
-76.66175842285156,35.552032470703125,1863,55117,north carolina,beaufort
-76.67321014404297,35.53483963012695,1863,55118,north carolina,beaufort
-76.66175842285156,35.52338409423828,1863,55119,north carolina,beaufort
-76.63310241699219,35.506195068359375,1863,55120,north carolina,beaufort
-76.598724365234375,35.4832763671875,1863,55121,north carolina,beaufort
-76.61592102050781,35.466087341308594,1863,55122,north carolina,beaufort
-76.5929946899414,35.42598342895508,1863,55123,north carolina,beaufort
-76.598724365234375,35.408790588378906,1863,55124,north carolina,beaufort
-76.61592102050781,35.3916015625,1863,55125,north carolina,beaufort
-76.63310241699219,35.3916015625,1863,55126,north carolina,beaufort
-76.67321014404297,35.420249938964844,1863,55127,north carolina,beaufort
-76.690399169921875,35.42598342895508,1863,55128,north carolina,beaufort
-76.70758819580078,35.42598342895508,1863,55129,north carolina,beaufort
-76.74769592285156,35.42598342895508,1863,55130,north carolina,beaufort
-76.79353332519531,35.44316864013672,1863,55131,north carolina,beaufort
-76.79926300048828,35.454627990722656,1863,55132,north carolina,beaufort
-76.79353332519531,35.47754669189453,1863,55133,north carolina,beaufort
-76.80499267578125,35.4832763671875,1863,55134,north carolina,beaufort
-76.81645202636719,35.4832763671875,1863,55135,north carolina,beaufort
-76.83937072753906,35.460357666015625,1863,55136,north carolina,beaufort
-76.850830078125,35.454627990722656,1863,55137,north carolina,beaufort
-76.86228942871094,35.460357666015625,1863,55138,north carolina,beaufort
-76.99979400634766,35.506195068359375,1863,55139,north carolina,beaufort
-77.0169906616211,35.500465393066406,1863,55140,north carolina,beaufort
-77.02272033691406,35.4832763671875,1863,55141,north carolina,beaufort
-77.02272033691406,35.47754669189453,1863,55142,north carolina,beaufort
-76.97688293457031,35.460357666015625,1863,55143,north carolina,beaufort
-76.97688293457031,35.44316864013672,1863,55144,north carolina,beaufort
-76.97115325927734,35.43743896484375,1863,55145,north carolina,beaufort
-76.93104553222656,35.44316864013672,1863,55146,north carolina,beaufort
-76.90812683105469,35.42598342895508,1863,55147,north carolina,beaufort
-76.89093780517578,35.414520263671875,1863,55148,north carolina,beaufort
-76.868011474609375,35.414520263671875,1863,55149,north carolina,beaufort
-76.84510040283203,35.414520263671875,1863,55150,north carolina,beaufort
-76.82218170166016,35.4030647277832,1863,55151,north carolina,beaufort
-76.82218170166016,35.38014602661133,1863,55152,north carolina,beaufort
-76.81645202636719,35.368682861328125,1863,55153,north carolina,beaufort
-76.78780364990234,35.38014602661133,1863,55154,north carolina,beaufort
-76.75342559814453,35.38014602661133,1863,55155,north carolina,beaufort
-76.74769592285156,35.368682861328125,1863,55156,north carolina,beaufort
-76.74769592285156,35.36295700073242,1863,55157,north carolina,beaufort
-76.76488494873047,35.345767974853516,1863,55158,north carolina,beaufort
-76.76488494873047,35.33430862426758,1863,55159,north carolina,beaufort
-76.74769592285156,35.328575134277344,1863,55160,north carolina,beaufort
-76.690399169921875,35.345767974853516,1863,55161,north carolina,beaufort
-76.66175842285156,35.34003829956055,1863,55162,north carolina,beaufort
-76.650299072265625,35.33430862426758,1863,55163,north carolina,beaufort
-76.650299072265625,35.30565643310547,1863,55164,north carolina,beaufort
-76.63310241699219,35.2942008972168,1863,55165,north carolina,beaufort
-76.62737274169922,35.2942008972168,1863,55166,north carolina,beaufort
-76.5929946899414,35.254093170166016,1863,55167,north carolina,beaufort
-76.8279037475586,35.208255767822266,1863,55168,north carolina,beaufort
-76.90239715576172,35.254093170166016,1863,55169,north carolina,beaufort
-76.97688293457031,35.3113899230957,1863,55170,north carolina,beaufort
-77.20033264160156,35.414520263671875,1863,55171,north carolina,beaufort
-77.18314361572266,35.49473571777344,1863,55172,north carolina,beaufort
-77.18314361572266,35.51765441894531,1863,55173,north carolina,beaufort
-77.17741394042969,35.52911376953125,1863,55174,north carolina,beaufort
-77.12584686279297,35.55775833129883,1863,55175,north carolina,beaufort
-77.11439514160156,35.56922149658203,1863,55176,north carolina,beaufort
-77.12584686279297,35.592140197753906,1863,55177,north carolina,beaufort
-77.143035888671875,35.59786605834961,1863,55178,north carolina,beaufort
-77.14876556396484,35.59786605834961,1863,55179,north carolina,beaufort
-77.16022491455078,35.63224792480469,1863,55180,north carolina,beaufort
-77.17168426513672,35.64370346069336,1863,55181,north carolina,beaufort
-77.17168426513672,35.6723518371582,1863,55182,north carolina,beaufort
-77.188873291015625,35.70100021362305,1863,55183,north carolina,beaufort
-77.188873291015625,35.74110794067383,1863,55184,north carolina,beaufort
-76.77061462402344,35.87862014770508,1864,55186,north carolina,bertie
-76.81072235107422,35.89007568359375,1864,55187,north carolina,bertie
-76.8336410522461,35.88434600830078,1864,55188,north carolina,bertie
-76.83937072753906,35.872886657714844,1864,55189,north carolina,bertie
-76.84510040283203,35.84423828125,1864,55190,north carolina,bertie
-76.85655975341797,35.83278274536133,1864,55191,north carolina,bertie
-76.87947845458984,35.81559371948242,1864,55192,north carolina,bertie
-76.89666748046875,35.83278274536133,1864,55193,north carolina,bertie
-76.89093780517578,35.861427307128906,1864,55194,north carolina,bertie
-76.89666748046875,35.88434600830078,1864,55195,north carolina,bertie
-76.913848876953125,35.89007568359375,1864,55196,north carolina,bertie
-76.93677520751953,35.89007568359375,1864,55197,north carolina,bertie
-76.96541595458984,35.88434600830078,1864,55198,north carolina,bertie
-76.99979400634766,35.872886657714844,1864,55199,north carolina,bertie
-77.03990173339844,35.861427307128906,1864,55200,north carolina,bertie
-77.06282806396484,35.867156982421875,1864,55201,north carolina,bertie
-77.03417205810547,35.89007568359375,1864,55202,north carolina,bertie
-77.02845001220703,35.912994384765625,1864,55203,north carolina,bertie
-77.03417205810547,35.93018341064453,1864,55204,north carolina,bertie
-77.05709075927734,35.94164276123047,1864,55205,north carolina,bertie
-77.08573913574219,35.9359130859375,1864,55206,north carolina,bertie
-77.1086654663086,35.93018341064453,1864,55207,north carolina,bertie
-77.13157653808594,35.93018341064453,1864,55208,north carolina,bertie
-77.15450286865234,35.94737243652344,1864,55209,north carolina,bertie
-77.188873291015625,35.9359130859375,1864,55210,north carolina,bertie
-77.20606231689453,35.94164276123047,1864,55211,north carolina,bertie
-77.20033264160156,35.97029113769531,1864,55212,north carolina,bertie
-77.20033264160156,35.97602081298828,1864,55213,north carolina,bertie
-77.2117919921875,35.99320983886719,1864,55214,north carolina,bertie
-77.22325134277344,36.004669189453125,1864,55215,north carolina,bertie
-77.24044036865234,36.02185821533203,1864,55216,north carolina,bertie
-77.32637786865234,36.05623245239258,1864,55217,north carolina,bertie
-77.32637786865234,36.07915115356445,1864,55218,north carolina,bertie
-77.30919647216797,36.09061050415039,1864,55219,north carolina,bertie
-77.27481842041016,36.09634017944336,1864,55220,north carolina,bertie
-77.25762939453125,36.09634017944336,1864,55221,north carolina,bertie
-77.24044036865234,36.10206985473633,1864,55222,north carolina,bertie
-77.24044036865234,36.10780334472656,1864,55223,north carolina,bertie
-77.26908874511719,36.14217758178711,1864,55224,north carolina,bertie
-77.29200744628906,36.165096282958984,1864,55225,north carolina,bertie
-77.303466796875,36.17082214355469,1864,55226,north carolina,bertie
-77.30919647216797,36.1994743347168,1864,55227,north carolina,bertie
-77.30919647216797,36.210933685302734,1864,55228,north carolina,bertie
-77.2862777709961,36.205204010009766,1864,55229,north carolina,bertie
-77.26908874511719,36.21665954589844,1864,55230,north carolina,bertie
-77.24044036865234,36.21665954589844,1864,55231,north carolina,bertie
-77.2289810180664,36.22239303588867,1864,55232,north carolina,bertie
-77.2117919921875,36.24531173706055,1864,55233,north carolina,bertie
-77.188873291015625,36.233848571777344,1864,55234,north carolina,bertie
-77.16022491455078,36.233848571777344,1864,55235,north carolina,bertie
-76.71904754638672,36.233848571777344,1864,55236,north carolina,bertie
-76.73050689697266,36.22239303588867,1864,55237,north carolina,bertie
-76.74769592285156,36.210933685302734,1864,55238,north carolina,bertie
-76.74769592285156,36.19374084472656,1864,55239,north carolina,bertie
-76.74769592285156,36.165096282958984,1864,55240,north carolina,bertie
-76.736236572265625,36.08488464355469,1864,55241,north carolina,bertie
-76.71331787109375,36.0333137512207,1864,55242,north carolina,bertie
-76.690399169921875,36.004669189453125,1864,55243,north carolina,bertie
-76.6846694946289,35.99320983886719,1864,55244,north carolina,bertie
-76.690399169921875,35.98175048828125,1864,55245,north carolina,bertie
-76.71904754638672,35.97029113769531,1864,55246,north carolina,bertie
-76.73050689697266,35.94164276123047,1864,55247,north carolina,bertie
-76.73050689697266,35.93018341064453,1864,55248,north carolina,bertie
-76.72477722167969,35.918724060058594,1864,55249,north carolina,bertie
-76.736236572265625,35.90153884887695,1864,55250,north carolina,bertie
-76.74769592285156,35.88434600830078,1864,55251,north carolina,bertie
-76.77061462402344,35.87862014770508,1864,55252,north carolina,bertie
-78.89628601074219,34.83583450317383,1865,55254,north carolina,bladen
-78.816070556640625,34.847293853759766,1865,55255,north carolina,bladen
-78.77596282958984,34.847293853759766,1865,55256,north carolina,bladen
-78.4952163696289,34.847293853759766,1865,55257,north carolina,bladen
-78.4665756225586,34.83010482788086,1865,55258,north carolina,bladen
-78.38636016845703,34.74989318847656,1865,55259,north carolina,bladen
-78.363433837890625,34.709781646728516,1865,55260,north carolina,bladen
-78.34625244140625,34.69832229614258,1865,55261,north carolina,bladen
-78.33479309082031,34.686866760253906,1865,55262,north carolina,bladen
-78.32332611083984,34.66394805908203,1865,55263,north carolina,bladen
-78.317596435546875,34.641029357910156,1865,55264,north carolina,bladen
-78.2832260131836,34.595191955566406,1865,55265,north carolina,bladen
-78.24884796142578,34.560813903808594,1865,55266,north carolina,bladen
-78.25457763671875,34.54362869262695,1865,55267,north carolina,bladen
-78.24884796142578,34.52643585205078,1865,55268,north carolina,bladen
-78.19728088378906,34.4806022644043,1865,55269,north carolina,bladen
-78.17436218261719,34.469139099121094,1865,55270,north carolina,bladen
-78.24311828613281,34.41184616088867,1865,55271,north carolina,bladen
-78.28895568847656,34.3889274597168,1865,55272,north carolina,bladen
-78.33479309082031,34.37173843383789,1865,55273,north carolina,bladen
-78.363433837890625,34.37173843383789,1865,55274,north carolina,bladen
-78.38636016845703,34.37173843383789,1865,55275,north carolina,bladen
-78.42646789550781,34.38319778442383,1865,55276,north carolina,bladen
-78.54105377197266,34.41757583618164,1865,55277,north carolina,bladen
-78.57543182373047,34.423301696777344,1865,55278,north carolina,bladen
-78.592620849609375,34.440494537353516,1865,55279,north carolina,bladen
-78.61553955078125,34.44622039794922,1865,55280,north carolina,bladen
-78.63272857666016,34.44622039794922,1865,55281,north carolina,bladen
-78.64991760253906,34.44622039794922,1865,55282,north carolina,bladen
-78.661376953125,34.463409423828125,1865,55283,north carolina,bladen
-78.8218002319336,34.45768356323242,1865,55284,north carolina,bladen
-78.8561782836914,34.4806022644043,1865,55285,north carolina,bladen
-78.8275375366211,34.503517150878906,1865,55286,north carolina,bladen
-78.8275375366211,34.53789520263672,1865,55287,north carolina,bladen
-78.8275375366211,34.560813903808594,1865,55288,north carolina,bladen
-78.79888916015625,34.641029357910156,1865,55289,north carolina,bladen
-78.78742980957031,34.65821838378906,1865,55290,north carolina,bladen
-78.79315948486328,34.69832229614258,1865,55291,north carolina,bladen
-78.8275375366211,34.72697448730469,1865,55292,north carolina,bladen
-78.89628601074219,34.83583450317383,1865,55293,north carolina,bladen
-78.1342544555664,34.37173843383789,1866,55295,north carolina,brunswick
-78.1170654296875,34.37173843383789,1866,55296,north carolina,brunswick
-78.0998764038086,34.37173843383789,1866,55297,north carolina,brunswick
-78.07695770263672,34.36027908325195,1866,55298,north carolina,brunswick
-78.03684997558594,34.34309005737305,1866,55299,north carolina,brunswick
-78.0139389038086,34.33736038208008,1866,55300,north carolina,brunswick
-78.0082015991211,34.32590103149414,1866,55301,north carolina,brunswick
-77.98528289794922,34.25141906738281,1866,55302,north carolina,brunswick
-77.93944549560547,34.15401077270508,1866,55303,north carolina,brunswick
-77.93944549560547,34.142555236816406,1866,55304,north carolina,brunswick
-77.92799377441406,34.11963653564453,1866,55305,north carolina,brunswick
-77.93944549560547,34.08525848388672,1866,55306,north carolina,brunswick
-77.9509048461914,34.02223587036133,1866,55307,north carolina,brunswick
-77.96236419677734,33.98212814331055,1866,55308,north carolina,brunswick
-77.99101257324219,33.94774627685547,1866,55309,north carolina,brunswick
-78.01966857910156,33.92483139038086,1866,55310,north carolina,brunswick
-78.03112030029297,33.90764236450195,1866,55311,north carolina,brunswick
-78.048309326171875,33.896183013916016,1866,55312,north carolina,brunswick
-78.08268737792969,33.901912689208984,1866,55313,north carolina,brunswick
-78.12852478027344,33.901912689208984,1866,55314,north carolina,brunswick
-78.18009185791016,33.90764236450195,1866,55315,north carolina,brunswick
-78.208740234375,33.92483139038086,1866,55316,north carolina,brunswick
-78.25457763671875,33.91337203979492,1866,55317,north carolina,brunswick
-78.317596435546875,33.901912689208984,1866,55318,north carolina,brunswick
-78.34625244140625,33.90764236450195,1866,55319,north carolina,brunswick
-78.35197448730469,33.92483139038086,1866,55320,north carolina,brunswick
-78.363433837890625,33.92483139038086,1866,55321,north carolina,brunswick
-78.39208221435547,33.90764236450195,1866,55322,north carolina,brunswick
-78.42646789550781,33.89045333862305,1866,55323,north carolina,brunswick
-78.4665756225586,33.86753463745117,1866,55324,north carolina,brunswick
-78.50667572021484,33.8618049621582,1866,55325,north carolina,brunswick
-78.55824279785156,33.86753463745117,1866,55326,north carolina,brunswick
-78.6384506225586,33.94774627685547,1866,55327,north carolina,brunswick
-78.62699890136719,33.99358367919922,1866,55328,north carolina,brunswick
-78.60980987548828,34.02223587036133,1866,55329,north carolina,brunswick
-78.58116149902344,34.0279655456543,1866,55330,north carolina,brunswick
-78.53532409667969,34.07379913330078,1866,55331,north carolina,brunswick
-78.52386474609375,34.13682556152344,1866,55332,north carolina,brunswick
-78.52386474609375,34.15401077270508,1866,55333,north carolina,brunswick
-78.50667572021484,34.17692947387695,1866,55334,north carolina,brunswick
-78.47802734375,34.17692947387695,1866,55335,north carolina,brunswick
-78.409271240234375,34.15401077270508,1866,55336,north carolina,brunswick
-78.39208221435547,34.15401077270508,1866,55337,north carolina,brunswick
-78.38063049316406,34.18266296386719,1866,55338,north carolina,brunswick
-78.35197448730469,34.194122314453125,1866,55339,north carolina,brunswick
-78.35770416259766,34.21131134033203,1866,55340,north carolina,brunswick
-78.24884796142578,34.21131134033203,1866,55341,north carolina,brunswick
-78.1342544555664,34.37173843383789,1866,55342,north carolina,brunswick
-82.282470703125,35.712459564208984,1867,55344,north carolina,buncombe
-82.30538177490234,35.68381118774414,1867,55345,north carolina,buncombe
-82.30538177490234,35.67808151245117,1867,55346,north carolina,buncombe
-82.29393005371094,35.64943313598633,1867,55347,north carolina,buncombe
-82.282470703125,35.62651443481445,1867,55348,north carolina,buncombe
-82.282470703125,35.615055084228516,1867,55349,north carolina,buncombe
-82.29393005371094,35.59786605834961,1867,55350,north carolina,buncombe
-82.31111145019531,35.59786605834961,1867,55351,north carolina,buncombe
-82.31684875488281,35.59786605834961,1867,55352,north carolina,buncombe
-82.23090362548828,35.54057312011719,1867,55353,north carolina,buncombe
-82.213714599609375,35.53483963012695,1867,55354,north carolina,buncombe
-82.24236297607422,35.51192092895508,1867,55355,north carolina,buncombe
-82.24236297607422,35.506195068359375,1867,55356,north carolina,buncombe
-82.23663330078125,35.49473571777344,1867,55357,north carolina,buncombe
-82.259552001953125,35.47754669189453,1867,55358,north carolina,buncombe
-82.27674102783203,35.47754669189453,1867,55359,north carolina,buncombe
-82.31684875488281,35.49473571777344,1867,55360,north carolina,buncombe
-82.3512191772461,35.500465393066406,1867,55361,north carolina,buncombe
-82.3741455078125,35.49473571777344,1867,55362,north carolina,buncombe
-82.37987518310547,35.4832763671875,1867,55363,north carolina,buncombe
-82.3741455078125,35.47181701660156,1867,55364,north carolina,buncombe
-82.3741455078125,35.460357666015625,1867,55365,north carolina,buncombe
-82.42570495605469,35.47754669189453,1867,55366,north carolina,buncombe
-82.437164306640625,35.47181701660156,1867,55367,north carolina,buncombe
-82.45436096191406,35.460357666015625,1867,55368,north carolina,buncombe
-82.46581268310547,35.454627990722656,1867,55369,north carolina,buncombe
-82.60332489013672,35.42598342895508,1867,55370,north carolina,buncombe
-82.67207336425781,35.44890213012695,1867,55371,north carolina,buncombe
-82.69499969482422,35.454627990722656,1867,55372,north carolina,buncombe
-82.712188720703125,35.454627990722656,1867,55373,north carolina,buncombe
-82.735107421875,35.44316864013672,1867,55374,north carolina,buncombe
-82.7522964477539,35.420249938964844,1867,55375,north carolina,buncombe
-82.8038558959961,35.460357666015625,1867,55376,north carolina,buncombe
-82.798126220703125,35.4832763671875,1867,55377,north carolina,buncombe
-82.78667449951172,35.51765441894531,1867,55378,north carolina,buncombe
-82.77521514892578,35.55775833129883,1867,55379,north carolina,buncombe
-82.78094482421875,35.5806770324707,1867,55380,north carolina,buncombe
-82.80958557128906,35.62651443481445,1867,55381,north carolina,buncombe
-82.8382339477539,35.62651443481445,1867,55382,north carolina,buncombe
-82.86688995361328,35.63224792480469,1867,55383,north carolina,buncombe
-82.88407135009766,35.67808151245117,1867,55384,north carolina,buncombe
-82.87261962890625,35.68954086303711,1867,55385,north carolina,buncombe
-82.86688995361328,35.69527053833008,1867,55386,north carolina,buncombe
-82.84969329833984,35.69527053833008,1867,55387,north carolina,buncombe
-82.83251190185547,35.69527053833008,1867,55388,north carolina,buncombe
-82.80958557128906,35.69527053833008,1867,55389,north carolina,buncombe
-82.74083709716797,35.712459564208984,1867,55390,north carolina,buncombe
-82.72364807128906,35.712459564208984,1867,55391,north carolina,buncombe
